scene_id,n,method,selected_index,selected_mode,proxy_score,repair_score,true_iou,hidden_iou,hidden_error,exploitation_gap,candidate_diversity,top_proxy_diversity,occupancy_fraction,surface_fraction,visible_occupancy_fraction,consensus_score,volume_plausibility
3,2,naive,0,faithful,0.6614579796264856,0.5929588471325438,0.5273972602739726,0.8673469387755102,0.13265306122448983,0.13406071935251296,0.516,0.516,0.09125,0.4547945205479452,0.27671232876712326,0.9733333333333334,0.004948006431525117
3,2,repaired,0,faithful,0.6614579796264856,0.5929588471325438,0.5273972602739726,0.8673469387755102,0.13265306122448983,0.13406071935251296,0.516,0.516,0.09125,0.4547945205479452,0.27671232876712326,0.9733333333333334,0.004948006431525117
3,4,naive,2,view_impostor,1.0,0.6455585468955796,0.35844155844155845,0.03137254901960784,0.9686274509803922,0.6415584415584416,0.7018194421130538,0.7018194421130538,0.01725,1.0,0.9420289855072463,0.24820143884892087,0.5388370836653229
3,4,repaired,2,view_impostor,1.0,0.6455585468955796,0.35844155844155845,0.03137254901960784,0.9686274509803922,0.6415584415584416,0.7018194421130538,0.7018194421130538,0.01725,1.0,0.9420289855072463,0.24820143884892087,0.5388370836653229
3,8,naive,2,view_impostor,1.0,0.6512160641038169,0.35844155844155845,0.03137254901960784,0.9686274509803922,0.6415584415584416,0.7216013842721691,0.6418872611127207,0.01725,1.0,0.9420289855072463,0.2691552062868369,0.5388370836653229
3,8,repaired,2,view_impostor,1.0,0.6512160641038169,0.35844155844155845,0.03137254901960784,0.9686274509803922,0.6415584415584416,0.7216013842721691,0.6418872611127207,0.01725,1.0,0.9420289855072463,0.2691552062868369,0.5388370836653229
3,16,naive,2,view_impostor,1.0,0.6721622488586323,0.35844155844155845,0.03137254901960784,0.9686274509803922,0.6415584415584416,0.6313483111243231,0.42000912810976293,0.01725,1.0,0.9420289855072463,0.34673366834170855,0.5388370836653229
3,16,repaired,12,view_impostor,1.0,0.7980829191233676,0.48704663212435234,0.2265625,0.7734375,0.5129533678756477,0.6313483111243231,0.42000912810976293,0.023625,0.8888888888888888,0.6878306878306878,0.47117794486215536,0.8978706394420563
4,1,naive,0,faithful,0.9375340844780573,0.7968986421044801,0.9587628865979382,0.9781420765027322,0.021857923497267784,-0.021228802119880874,0.0,0.0,0.03575,0.7447552447552448,0.3706293706293706,1.0,0.32954319308107344
4,1,repaired,0,faithful,0.9375340844780573,0.7968986421044801,0.9587628865979382,0.9781420765027322,0.021857923497267784,-0.021228802119880874,0.0,0.0,0.03575,0.7447552447552448,0.3706293706293706,1.0,0.32954319308107344
4,2,naive,1,view_impostor,1.0,0.6615997130737337,0.3824561403508772,0.043478260869565216,0.9565217391304348,0.6175438596491227,0.625,0.625,0.01375,1.0,0.9181818181818182,0.3819444444444444,0.4476123321533349
4,2,repaired,0,faithful,0.9375340844780573,0.7950236421044801,0.9587628865979382,0.9781420765027322,0.021857923497267784,-0.021228802119880874,0.625,0.625,0.03575,0.7447552447552448,0.3706293706293706,0.9930555555555556,0.32954319308107344
4,4,naive,1,view_impostor,1.0,0.6632078091591429,0.3824561403508772,0.043478260869565216,0.9565217391304348,0.6175438596491227,0.6282079978742651,0.6282079978742651,0.01375,1.0,0.9181818181818182,0.3879003558718861,0.4476123321533349
4,4,repaired,0,faithful,0.9375340844780573,0.7563104068103623,0.9587628865979382,0.9781420765027322,0.021857923497267784,-0.021228802119880874,0.6282079978742651,0.6282079978742651,0.03575,0.7447552447552448,0.3706293706293706,0.8496732026143791,0.32954319308107344
4,8,naive,1,view_impostor,1.0,0.6349162715152921,0.3824561403508772,0.043478260869565216,0.9565217391304348,0.6175438596491227,0.5892232695604226,0.5026282281818871,0.01375,1.0,0.9181818181818182,0.2831168831168831,0.4476123321533349
4,8,repaired,5,faithful,0.9782266400464438,0.7505043834622472,0.9581881533101045,0.9781420765027322,0.021857923497267784,0.020038486736339234,0.5892232695604226,0.5026282281818871,0.03475,0.7517985611510791,0.3669064748201439,0.7194805194805195,0.35949554233499603
4,16,naive,1,view_impostor,1.0,0.6465884855288235,0.3824561403508772,0.043478260869565216,0.9565217391304348,0.6175438596491227,0.6466425180821489,0.2938850637446057,0.01375,1.0,0.9181818181818182,0.3263473053892216,0.4476123321533349
4,16,repaired,5,faithful,0.9782266400464438,0.7786924043965369,0.9581881533101045,0.9781420765027322,0.021857923497267784,0.020038486736339234,0.6466425180821489,0.2938850637446057,0.03475,0.7517985611510791,0.3669064748201439,0.8238805970149253,0.35949554233499603
5,1,naive,0,faithful,0.9605886426592798,0.8540377832474682,0.9448621553884712,0.9649805447470817,0.035019455252918275,0.01572648727080861,0.0,0.0,0.04825,0.7020725388601037,0.3626943005181347,1.0,0.5052048871286285
5,1,repaired,0,faithful,0.9605886426592798,0.8540377832474682,0.9448621553884712,0.9649805447470817,0.035019455252918275,0.01572648727080861,0.0,0.0,0.04825,0.7020725388601037,0.3626943005181347,1.0,0.5052048871286285
5,2,naive,1,view_impostor,1.0,0.6487479563929628,0.3721518987341772,0.046153846153846156,0.9538461538461538,0.6278481012658228,0.6482412060301508,0.6482412060301508,0.019,1.0,0.8881578947368421,0.38190954773869346,0.3892380841068891
5,2,repaired,0,faithful,0.9605886426592798,0.8458970797298803,0.9448621553884712,0.9649805447470817,0.035019455252918275,0.01572648727080861,0.6482412060301508,0.6482412060301508,0.04825,0.7020725388601037,0.3626943005181347,0.9698492462311558,0.5052048871286285
5,4,naive,1,view_impostor,1.0,0.6510334480222321,0.3721518987341772,0.046153846153846156,0.9538461538461538,0.6278481012658228,0.7659983295659338,0.7659983295659338,0.019,1.0,0.8881578947368421,0.39037433155080214,0.3892380841068891
5,4,repaired,0,faithful,0.9605886426592798,0.8093662504007528,0.9448621553884712,0.9649805447470817,0.035019455252918275,0.01572648727080861,0.7659983295659338,0.7659983295659338,0.04825,0.7020725388601037,0.3626943005181347,0.8345498783454988,0.5052048871286285
5,8,naive,1,view_impostor,1.0,0.628624181782204,0.3721518987341772,0.046153846153846156,0.9538461538461538,0.6278481012658228,0.6849820157043147,0.6417341213492547,0.019,1.0,0.8881578947368421,0.3073770491803279,0.3892380841068891
5,8,repaired,0,faithful,0.9605886426592798,0.7945275791658355,0.9448621553884712,0.9649805447470817,0.035019455252918275,0.01572648727080861,0.6849820157043147,0.6417341213492547,0.04825,0.7020725388601037,0.3626943005181347,0.7795918367346939,0.5052048871286285
5,16,naive,1,view_impostor,1.0,0.6256124977878098,0.3721518987341772,0.046153846153846156,0.9538461538461538,0.6278481012658228,0.6769507530688688,0.5637789490086483,0.019,1.0,0.8881578947368421,0.2962226640159046,0.3892380841068891
5,16,repaired,0,faithful,0.9605886426592798,0.7905716477893008,0.9448621553884712,0.9649805447470817,0.035019455252918275,0.01572648727080861,0.6769507530688688,0.5637789490086483,0.04825,0.7020725388601037,0.3626943005181347,0.7649402390438247,0.5052048871286285
6,1,naive,0,faithful,0.6694242197786555,0.6645260841936965,0.4452054794520548,0.5364806866952789,0.46351931330472107,0.22421874032660072,0.0,0.0,0.038125,0.780327868852459,0.39672131147540984,1.0,0.4540880953835059
6,1,repaired,0,faithful,0.6694242197786555,0.6645260841936965,0.4452054794520548,0.5364806866952789,0.46351931330472107,0.22421874032660072,0.0,0.0,0.038125,0.780327868852459,0.39672131147540984,1.0,0.4540880953835059
6,2,naive,1,view_impostor,1.0,0.6418108667054924,0.364741641337386,0.004761904761904762,0.9952380952380953,0.6352583586626139,0.8033707865168539,0.8033707865168539,0.015125,1.0,0.9834710743801653,0.3398876404494382,0.4092781990188363
6,2,repaired,1,view_impostor,1.0,0.6418108667054924,0.364741641337386,0.004761904761904762,0.9952380952380953,0.6352583586626139,0.8033707865168539,0.8033707865168539,0.015125,1.0,0.9834710743801653,0.3398876404494382,0.4092781990188363
6,4,naive,1,view_impostor,1.0,0.6756225991329813,0.364741641337386,0.004761904761904762,0.9952380952380953,0.6352583586626139,0.6752267584612747,0.6752267584612749,0.015125,1.0,0.9834710743801653,0.46511627906976744,0.4092781990188363
6,4,repaired,3,view_impostor,1.0,0.6809251437539434,0.375,0.019138755980861243,0.9808612440191388,0.625,0.6752267584612747,0.6752267584612749,0.015375,1.0,0.967479674796748,0.4785992217898833,0.4168334266848863
6,8,naive,1,view_impostor,1.0,0.6678593856023257,0.364741641337386,0.004761904761904762,0.9952380952380953,0.6352583586626139,0.619629233339407,0.3805349414261034,0.015125,1.0,0.9834710743801653,0.43636363636363634,0.4092781990188363
6,8,repaired,6,view_impostor,1.0,0.6733095362810427,0.3780487804878049,0.023923444976076555,0.9760765550239234,0.6219512195121951,0.619629233339407,0.3805349414261034,0.0155,1.0,0.9596774193548387,0.44727272727272727,0.42066318144275605
6,16,naive,1,view_impostor,1.0,0.6545573328164019,0.364741641337386,0.004761904761904762,0.9952380952380953,0.6352583586626139,0.7049760008965481,0.04629769977595845,0.015125,1.0,0.9834710743801653,0.3870967741935484,0.4092781990188363
6,16,repaired,6,view_impostor,1.0,0.6596749321754709,0.3780487804878049,0.023923444976076555,0.9760765550239234,0.6219512195121951,0.7049760008965481,0.04629769977595845,0.0155,1.0,0.9596774193548387,0.3967741935483871,0.42066318144275605
7,1,naive,0,view_impostor,1.0,0.8995291593166925,0.46292134831460674,0.2138157894736842,0.7861842105263158,0.5370786516853933,0.0,0.0,0.0295,0.9491525423728814,0.597457627118644,1.0,0.7428521109156283
7,1,repaired,0,view_impostor,1.0,0.8995291593166925,0.46292134831460674,0.2138157894736842,0.7861842105263158,0.5370786516853933,0.0,0.0,0.0295,0.9491525423728814,0.597457627118644,1.0,0.7428521109156283
7,2,naive,0,view_impostor,1.0,0.8995291593166925,0.46292134831460674,0.2138157894736842,0.7861842105263158,0.5370786516853933,0.40254237288135597,0.40254237288135597,0.0295,0.9491525423728814,0.597457627118644,1.0,0.7428521109156283
7,2,repaired,0,view_impostor,1.0,0.8995291593166925,0.46292134831460674,0.2138157894736842,0.7861842105263158,0.5370786516853933,0.40254237288135597,0.40254237288135597,0.0295,0.9491525423728814,0.597457627118644,1.0,0.7428521109156283
7,4,naive,0,view_impostor,1.0,0.8428064702410623,0.46292134831460674,0.2138157894736842,0.7861842105263158,0.5370786516853933,0.49763840528243747,0.49763840528243747,0.0295,0.9491525423728814,0.597457627118644,0.7899159663865546,0.7428521109156283
7,4,repaired,0,view_impostor,1.0,0.8428064702410623,0.46292134831460674,0.2138157894736842,0.7861842105263158,0.5370786516853933,0.49763840528243747,0.49763840528243747,0.0295,0.9491525423728814,0.597457627118644,0.7899159663865546,0.7428521109156283
7,8,naive,0,view_impostor,1.0,0.7503033528650795,0.46292134831460674,0.2138157894736842,0.7861842105263158,0.5370786516853933,0.6102520324263042,0.5566449684433098,0.0295,0.9491525423728814,0.597457627118644,0.44731182795698926,0.7428521109156283
7,8,repaired,6,faithful,0.9251303595484739,0.7623227493826057,0.9348837209302325,0.9566787003610109,0.04332129963898912,-0.00975336138175864,0.6102520324263042,0.5566449684433098,0.052125,0.7697841726618705,0.36211031175059955,0.8810572687224669,0.36470808640385993
7,16,naive,0,view_impostor,1.0,0.7516577624209053,0.46292134831460674,0.2138157894736842,0.7861842105263158,0.5370786516853933,0.6941986917535705,0.1777142330706754,0.0295,0.9491525423728814,0.597457627118644,0.4523281596452328,0.7428521109156283
7,16,repaired,6,faithful,0.9251303595484739,0.7549250917055883,0.9348837209302325,0.9566787003610109,0.04332129963898912,-0.00975336138175864,0.6941986917535705,0.1777142330706754,0.052125,0.7697841726618705,0.36211031175059955,0.8536585365853658,0.36470808640385993
8,1,naive,0,faithful,0.6501364196444288,0.6495694279095052,0.3986784140969163,0.6190476190476191,0.38095238095238093,0.2514580055475125,0.0,0.0,0.037625,0.8571428571428571,0.43521594684385384,1.0,0.4788520335130881
8,1,repaired,0,faithful,0.6501364196444288,0.6495694279095052,0.3986784140969163,0.6190476190476191,0.38095238095238093,0.2514580055475125,0.0,0.0,0.037625,0.8571428571428571,0.43521594684385384,1.0,0.4788520335130881
8,2,naive,1,faithful,0.7973300254002007,0.6157664573786275,0.5275229357798165,0.5555555555555556,0.4444444444444444,0.26980708962038424,0.7919847328244275,0.7919847328244275,0.0415,0.8102409638554217,0.40963855421686746,0.6335877862595419,0.3612511637231152
8,2,repaired,1,faithful,0.7973300254002007,0.6157664573786275,0.5275229357798165,0.5555555555555556,0.4444444444444444,0.26980708962038424,0.7919847328244275,0.7919847328244275,0.0415,0.8102409638554217,0.40963855421686746,0.6335877862595419,0.3612511637231152
8,4,naive,1,faithful,0.7973300254002007,0.6692164716660912,0.5275229357798165,0.5555555555555556,0.4444444444444444,0.26980708962038424,0.659760968255687,0.659760968255687,0.0415,0.8102409638554217,0.40963855421686746,0.8315508021390374,0.3612511637231152
8,4,repaired,1,faithful,0.7973300254002007,0.6692164716660912,0.5275229357798165,0.5555555555555556,0.4444444444444444,0.26980708962038424,0.659760968255687,0.659760968255687,0.0415,0.8102409638554217,0.40963855421686746,0.8315508021390374,0.3612511637231152
8,8,naive,6,view_impostor,1.0,0.6442688398385785,0.42136498516320475,0.057971014492753624,0.9420289855072463,0.5786350148367952,0.669690377920771,0.6296243424248905,0.018125,1.0,0.896551724137931,0.2704280155642023,0.5056967074374725
8,8,repaired,6,view_impostor,1.0,0.6442688398385785,0.42136498516320475,0.057971014492753624,0.9420289855072463,0.5786350148367952,0.669690377920771,0.6296243424248905,0.018125,1.0,0.896551724137931,0.2704280155642023,0.5056967074374725
8,16,naive,6,view_impostor,1.0,0.6806300461744876,0.42136498516320475,0.057971014492753624,0.9420289855072463,0.5786350148367952,0.6237159618793903,0.443439119164401,0.018125,1.0,0.896551724137931,0.40509915014164305,0.5056967074374725
8,16,repaired,11,view_impostor,1.0,0.8347712809554958,0.5702005730659025,0.3150684931506849,0.6849315068493151,0.42979942693409745,0.6237159618793903,0.443439119164401,0.02675,0.8457943925233645,0.6074766355140186,0.547945205479452,0.9469154662674887
9,1,naive,0,faithful,0.8734962406015037,0.8081836825610654,0.6273408239700374,0.7677053824362606,0.23229461756373937,0.24615541663146623,0.0,0.0,0.053625,0.6946386946386947,0.331002331002331,1.0,0.5223295744038036
9,1,repaired,0,faithful,0.8734962406015037,0.8081836825610654,0.6273408239700374,0.7677053824362606,0.23229461756373937,0.24615541663146623,0.0,0.0,0.053625,0.6946386946386947,0.331002331002331,1.0,0.5223295744038036
9,2,naive,1,view_impostor,1.0,0.6149138607271272,0.334841628959276,0.023255813953488372,0.9767441860465116,0.6651583710407241,0.860236220472441,0.860236220472441,0.01875,1.0,0.94,0.2952755905511811,0.3417702330832197
9,2,repaired,0,faithful,0.8734962406015037,0.7661954935846875,0.6273408239700374,0.7677053824362606,0.23229461756373937,0.24615541663146623,0.860236220472441,0.860236220472441,0.053625,0.6946386946386947,0.331002331002331,0.844488188976378,0.5223295744038036
9,4,naive,1,view_impostor,1.0,0.6053337811752155,0.334841628959276,0.023255813953488372,0.9767441860465116,0.6651583710407241,0.689679769763972,0.689679769763972,0.01875,1.0,0.94,0.2597938144329897,0.3417702330832197
9,4,repaired,0,faithful,0.8734962406015037,0.7224369906896099,0.6273408239700374,0.7677053824362606,0.23229461756373937,0.24615541663146623,0.689679769763972,0.689679769763972,0.053625,0.6946386946386947,0.331002331002331,0.6824196597353497,0.5223295744038036
9,8,naive,1,view_impostor,1.0,0.6146675306102498,0.334841628959276,0.023255813953488372,0.9767441860465116,0.6651583710407241,0.7927809790226314,0.6825064135532453,0.01875,1.0,0.94,0.29436325678496866,0.3417702330832197
9,8,repaired,6,view_impostor,1.0,0.7913643222551097,0.5175983436853002,0.31871345029239767,0.6812865497076024,0.4824016563146998,0.7927809790226314,0.6825064135532453,0.036625,0.8054607508532423,0.4812286689419795,0.4673076923076923,0.8265751610655535
9,16,naive,1,view_impostor,1.0,0.6231938858681088,0.334841628959276,0.023255813953488372,0.9767441860465116,0.6651583710407241,0.7372791680370326,0.5830032763393905,0.01875,1.0,0.94,0.3259423503325942,0.3417702330832197
9,16,repaired,6,view_impostor,1.0,0.7977465773239844,0.5175983436853002,0.31871345029239767,0.6812865497076024,0.4824016563146998,0.7372791680370326,0.5830032763393905,0.036625,0.8054607508532423,0.4812286689419795,0.4909456740442656,0.8265751610655535
