scene_id,n,method,selected_index,selected_mode,proxy_score,repair_score,true_iou,hidden_iou,hidden_error,exploitation_gap,candidate_diversity,top_proxy_diversity,occupancy_fraction,surface_fraction,visible_occupancy_fraction,consensus_score,volume_plausibility,seed,regime,axis_label,sampler_label,impostor_prior,hidden_fill_scale
172900000,1,naive,0,drift,0.3336159421323708,0.5042101447476357,0.03322259136212625,0.03389830508474576,0.9661016949152542,0.30039335077024454,0.0,0.0,0.036,0.9305555555555556,0.4722222222222222,1.0,0.692634386261488,1729,candidate_count,xy,base,,
172900000,1,repaired,0,drift,0.3336159421323708,0.5042101447476357,0.03322259136212625,0.03389830508474576,0.9661016949152542,0.30039335077024454,0.0,0.0,0.036,0.9305555555555556,0.4722222222222222,1.0,0.692634386261488,1729,candidate_count,xy,base,,
172900000,1,random,0,drift,0.3336159421323708,0.5042101447476357,0.03322259136212625,0.03389830508474576,0.9661016949152542,0.30039335077024454,0.0,0.0,0.036,0.9305555555555556,0.4722222222222222,1.0,0.692634386261488,1729,candidate_count,xy,base,,
172900000,16,naive,1,view_impostor,1.0,0.6633469276505269,0.40119760479041916,0.009900990099009901,0.9900990099009901,0.5988023952095809,0.7577580137831335,0.3660583298001532,0.01675,1.0,0.9850746268656716,0.42138364779874216,0.40715155793121205,1729,candidate_count,xy,base,,
172900000,16,repaired,10,faithful,0.9208332671000969,0.7378088538766209,0.9484240687679083,0.9754901960784313,0.02450980392156865,-0.02759080166781136,0.7577580137831335,0.3660583298001532,0.04325,0.8034682080924855,0.407514450867052,0.7612732095490716,0.42999080614278906,1729,candidate_count,xy,base,,
172900000,16,random,10,faithful,0.9208332671000969,0.7378088538766209,0.9484240687679083,0.9754901960784313,0.02450980392156865,-0.02759080166781136,0.7577580137831335,0.3660583298001532,0.04325,0.8034682080924855,0.407514450867052,0.7612732095490716,0.42999080614278906,1729,candidate_count,xy,base,,
172900000,64,naive,1,view_impostor,1.0,0.6582219913935152,0.40119760479041916,0.009900990099009901,0.9900990099009901,0.5988023952095809,0.7018118670909402,0.12660278962253663,0.01675,1.0,0.9850746268656716,0.4024024024024024,0.40715155793121205,1729,candidate_count,xy,base,,
172900000,64,repaired,37,view_impostor,1.0,0.829786377325077,0.6323529411764706,0.39903846153846156,0.6009615384615384,0.36764705882352944,0.7018118670909402,0.12660278962253663,0.027625,0.8823529411764706,0.5972850678733032,0.6390532544378699,0.8323834162183115,1729,candidate_count,xy,base,,
172900000,64,random,6,view_impostor,1.0,0.7062530728937007,0.4649122807017544,0.12857142857142856,0.8714285714285714,0.5350877192982456,0.7018118670909402,0.12660278962253663,0.020875,0.9760479041916168,0.7904191616766467,0.4662756598240469,0.5340199692918273,1729,candidate_count,xy,base,,
172900000,256,naive,1,view_impostor,1.0,0.6592097063812302,0.40119760479041916,0.009900990099009901,0.9900990099009901,0.5988023952095809,0.697592137748736,0.14341091315273954,0.01675,1.0,0.9850746268656716,0.40606060606060607,0.40715155793121205,1729,candidate_count,xy,base,,
172900000,256,repaired,37,view_impostor,1.0,0.8300098557697092,0.6323529411764706,0.39903846153846156,0.6009615384615384,0.36764705882352944,0.697592137748736,0.14341091315273954,0.027625,0.8823529411764706,0.5972850678733032,0.6398809523809523,0.8323834162183115,1729,candidate_count,xy,base,,
172900000,256,random,191,faithful,0.9710982841852139,0.8246355563203193,0.9382352941176471,0.9509803921568627,0.0490196078431373,0.03286299006756688,0.697592137748736,0.14341091315273954,0.040625,0.8430769230769231,0.4123076923076923,0.9264705882352942,0.5110032883572571,1729,candidate_count,xy,base,,
172900001,1,naive,0,faithful,0.6928415175656262,0.6456584381929785,0.5166666666666667,0.6127320954907162,0.38726790450928383,0.17617485089895946,0.0,0.0,0.062,0.6471774193548387,0.33669354838709675,1.0,0.23396203785225445,1729,candidate_count,xy,base,,
